protein_id	gene_id	gene_symbol
FBpp0291660	FBgn0027561	CG18659
FBpp0297473	FBgn0027561	CG18659
FBpp0308463	FBgn0027561	CG18659
FBpp0291659	FBgn0027561	CG18659
FBpp0311616	FBgn0028550	Atf3
FBpp0303417	FBgn0028550	Atf3
FBpp0070234	FBgn0028550	Atf3
FBpp0112409	FBgn0040038	klhl10
FBpp0112408	FBgn0040038	klhl10
FBpp0073022	FBgn0004880	scrt
FBpp0305342	FBgn0004880	scrt
FBpp0289234	FBgn0259704	Nsun5
FBpp0309134	FBgn0029976	snz
FBpp0071048	FBgn0029976	snz
FBpp0073082	FBgn0035515	Sqor
FBpp0073081	FBgn0035515	Sqor
FBpp0071102	FBgn0029999	CG1575
FBpp0308752	FBgn0029999	CG1575
FBpp0423164	FBgn0013334	Sap47
FBpp0082664	FBgn0013334	Sap47
FBpp0082658	FBgn0013334	Sap47
FBpp0082660	FBgn0013334	Sap47
FBpp0302792	FBgn0013334	Sap47
FBpp0310757	FBgn0013334	Sap47
FBpp0423163	FBgn0013334	Sap47
FBpp0290869	FBgn0013334	Sap47
FBpp0082659	FBgn0013334	Sap47
FBpp0082661	FBgn0013334	Sap47
FBpp0082662	FBgn0013334	Sap47
FBpp0082663	FBgn0013334	Sap47
FBpp0085304	FBgn0032965	CG11629
FBpp0075328	FBgn0014851	Eig71Ek
FBpp0087046	FBgn0033742	Nepl10
FBpp0084990	FBgn0039768	CG15533
FBpp0076057	FBgn0044051	Ilp1
FBpp0311543	FBgn0034308	Naus
FBpp0085925	FBgn0034308	Naus
FBpp0070166	FBgn0042146	CG18823
FBpp0077496	FBgn0003557	Su(dx)
FBpp0077497	FBgn0003557	Su(dx)
FBpp0308612	FBgn0003557	Su(dx)
FBpp0306832	FBgn0003557	Su(dx)
FBpp0077495	FBgn0003557	Su(dx)
FBpp0082547	FBgn0038326	Hibch
FBpp0082546	FBgn0038326	Hibch
FBpp0304917	FBgn0004636	Rap1
FBpp0072746	FBgn0004636	Rap1
FBpp0292253	FBgn0004636	Rap1
FBpp0075881	FBgn0053271	CG33271
FBpp0084286	FBgn0027865	Tsp96F
FBpp0303196	FBgn0027865	Tsp96F
FBpp0303197	FBgn0027865	Tsp96F
FBpp0085280	FBgn0051611	His4:CG31611
FBpp0081082	FBgn0037504	CG1142
FBpp0288404	FBgn0035335	mRpL23
FBpp0072778	FBgn0035335	mRpL23
FBpp0303833	FBgn0035335	mRpL23
FBpp0303832	FBgn0035335	mRpL23
FBpp0081849	FBgn0040250	Ugt304A1
FBpp0288461	FBgn0262514	VhaPPA1-2
FBpp0086485	FBgn0024754	Flo1
FBpp0086484	FBgn0024754	Flo1
FBpp0085295	FBgn0025674	CycK
FBpp0085296	FBgn0025674	CycK
FBpp0310472	FBgn0025674	CycK
FBpp0076037	FBgn0052057	dpr10
FBpp0076039	FBgn0052057	dpr10
FBpp0303942	FBgn0052057	dpr10
FBpp0076038	FBgn0052057	dpr10
FBpp0080982	FBgn0067312	CheB38a
FBpp0078633	FBgn0031657	Polr1C
FBpp0309195	FBgn0034240	MESR4
FBpp0086102	FBgn0034240	MESR4
FBpp0112003	FBgn0034240	MESR4
FBpp0309194	FBgn0034240	MESR4
FBpp0300416	FBgn0037890	CG17734
FBpp0081837	FBgn0037890	CG17734
FBpp0081836	FBgn0037890	CG17734
FBpp0087859	FBgn0033259	Tmem63
FBpp0289840	FBgn0028857	CG12448
FBpp0082711	FBgn0040071	tara
FBpp0082712	FBgn0040071	tara
FBpp0074285	FBgn0021765	scu
FBpp0300670	FBgn0021765	scu
FBpp0077502	FBgn0027509	Tbcd
FBpp0301968	FBgn0259994	OtopLa
FBpp0301969	FBgn0259994	OtopLa
FBpp0307671	FBgn0259994	OtopLa
FBpp0289692	FBgn0259994	OtopLa
FBpp0307670	FBgn0259994	OtopLa
FBpp0289693	FBgn0259994	OtopLa
FBpp0306651	FBgn0016917	Stat92E
FBpp0306653	FBgn0016917	Stat92E
FBpp0306649	FBgn0016917	Stat92E
FBpp0088487	FBgn0016917	Stat92E
FBpp0306650	FBgn0016917	Stat92E
FBpp0306648	FBgn0016917	Stat92E
FBpp0306652	FBgn0016917	Stat92E
FBpp0099882	FBgn0016917	Stat92E
FBpp0088488	FBgn0016917	Stat92E
FBpp0088489	FBgn0016917	Stat92E
FBpp0088978	FBgn0016917	Stat92E
FBpp0289871	FBgn0260237	BBIP1
FBpp0304437	FBgn0036218	Sprn
FBpp0289945	FBgn0036218	Sprn
FBpp0289946	FBgn0036218	Sprn
FBpp0289948	FBgn0036218	Sprn
FBpp0072876	FBgn0004372	aly
FBpp0304396	FBgn0004372	aly
FBpp0082803	FBgn0022344	CG10340
FBpp0087044	FBgn0010238	Lac
FBpp0311187	FBgn0033677	CG8321
FBpp0087083	FBgn0033677	CG8321
FBpp0070192	FBgn0040361	CG14627
FBpp0302732	FBgn0040361	CG14627
FBpp0311285	FBgn0027569	cert
FBpp0076440	FBgn0027569	cert
FBpp0304446	FBgn0027569	cert
FBpp0079675	FBgn0032200	CG5676
FBpp0080993	FBgn0032913	CG9259
FBpp0304346	FBgn0032913	CG9259
FBpp0304345	FBgn0032913	CG9259
FBpp0080065	FBgn0032483	CG15482
FBpp0087618	FBgn0050340	CG30340
FBpp0071435	FBgn0030222	CG9806
FBpp0309535	FBgn0032390	dgt2
FBpp0079869	FBgn0032390	dgt2
FBpp0074249	FBgn0030864	CG8173
FBpp0071385	FBgn0030206	CG2889
FBpp0298822	FBgn0030206	CG2889
FBpp0071925	FBgn0050411	CG30411
FBpp0111367	FBgn0085287	CG34258
FBpp0070626	FBgn0029703	CG12692
FBpp0311749	FBgn0029703	CG12692
FBpp0111658	FBgn0085471	CG34442
FBpp0292311	FBgn0037487	thw
FBpp0082172	FBgn0003308	ry
FBpp0086797	FBgn0033856	CG13334
FBpp0297097	FBgn0033856	CG13334
FBpp0312168	FBgn0036287	CG10663
FBpp0112080	FBgn0036287	CG10663
FBpp0311893	FBgn0264309	CG43784
FBpp0297099	FBgn0038629	CG14304
FBpp0083059	FBgn0038629	CG14304
FBpp0112989	FBgn0038629	CG14304
FBpp0080255	FBgn0040228	DCTN5-p25
FBpp0087108	FBgn0033706	Vha36-2
FBpp0081458	FBgn0037671	ATP6AP2
FBpp0309644	FBgn0284408	trol
FBpp0309653	FBgn0284408	trol
FBpp0309658	FBgn0284408	trol
FBpp0309652	FBgn0284408	trol
FBpp0428428	FBgn0284408	trol
FBpp0309642	FBgn0284408	trol
FBpp0309659	FBgn0284408	trol
FBpp0309661	FBgn0284408	trol
FBpp0309648	FBgn0284408	trol
FBpp0309655	FBgn0284408	trol
FBpp0428090	FBgn0284408	trol
FBpp0309650	FBgn0284408	trol
FBpp0309662	FBgn0284408	trol
FBpp0428427	FBgn0284408	trol
FBpp0309660	FBgn0284408	trol
FBpp0309657	FBgn0284408	trol
FBpp0309649	FBgn0284408	trol
FBpp0309656	FBgn0284408	trol
FBpp0309646	FBgn0284408	trol
FBpp0309643	FBgn0284408	trol
FBpp0309651	FBgn0284408	trol
FBpp0309647	FBgn0284408	trol
FBpp0423412	FBgn0284408	trol
FBpp0309645	FBgn0284408	trol
FBpp0309654	FBgn0284408	trol
FBpp0081115	FBgn0011282	Obp84a
FBpp0289293	FBgn0011282	Obp84a
FBpp0073676	FBgn0030512	Nadsyn
FBpp0073675	FBgn0030512	Nadsyn
FBpp0310009	FBgn0030512	Nadsyn
FBpp0077726	FBgn0031263	Tspo
FBpp0112051	FBgn0035533	Cip4
FBpp0297492	FBgn0035533	Cip4
FBpp0297233	FBgn0035533	Cip4
FBpp0297231	FBgn0035533	Cip4
FBpp0305748	FBgn0035533	Cip4
FBpp0297232	FBgn0035533	Cip4
FBpp0305747	FBgn0035533	Cip4
FBpp0073195	FBgn0035533	Cip4
FBpp0297491	FBgn0035533	Cip4
FBpp0300522	FBgn0035533	Cip4
FBpp0300521	FBgn0035533	Cip4
FBpp0290265	FBgn0052568	CG32568
FBpp0310019	FBgn0052568	CG32568
FBpp0091155	FBgn0053910	His2B:CG33910
FBpp0305332	FBgn0036741	anchor
FBpp0074947	FBgn0036741	anchor
FBpp0085101	FBgn0039818	Mayo
FBpp0071562	FBgn0011824	Gar1
FBpp0292126	FBgn0261635	CG42718
FBpp0082633	FBgn0026616	alpha-Man-IIb
FBpp0311424	FBgn0026616	alpha-Man-IIb
FBpp0306660	FBgn0026616	alpha-Man-IIb
FBpp0291607	FBgn0053666	CG33666
FBpp0309627	FBgn0259168	mnb
FBpp0288894	FBgn0259168	mnb
FBpp0289736	FBgn0259168	mnb
FBpp0289737	FBgn0259168	mnb
FBpp0289735	FBgn0259168	mnb
FBpp0073384	FBgn0030317	pkm
FBpp0072222	FBgn0035033	CG3548
FBpp0086766	FBgn0050485	CG30485
FBpp0074527	FBgn0031053	CG14223
FBpp0305112	FBgn0031053	CG14223
FBpp0305111	FBgn0031053	CG14223
FBpp0079410	FBgn0032119	CG3769
FBpp0309981	FBgn0029911	CG14435
FBpp0071001	FBgn0029911	CG14435
FBpp0099574	FBgn0053095	CG33095
FBpp0084149	FBgn0053095	CG33095
FBpp0077407	FBgn0031465	CG3123
FBpp0070316	FBgn0025630	Rtca
FBpp0310569	FBgn0025630	Rtca
FBpp0089332	FBgn0001145	Gs2
FBpp0073345	FBgn0001145	Gs2
FBpp0073344	FBgn0001145	Gs2
FBpp0310162	FBgn0001145	Gs2
FBpp0310164	FBgn0001145	Gs2
FBpp0310163	FBgn0001145	Gs2
FBpp0310285	FBgn0250844	CG4218
FBpp0080228	FBgn0250844	CG4218
FBpp0310284	FBgn0250844	CG4218
FBpp0311101	FBgn0250844	CG4218
FBpp0080955	FBgn0032895	twit
FBpp0085394	FBgn0267978	ap
FBpp0289731	FBgn0267978	ap
FBpp0085395	FBgn0267978	ap
FBpp0307253	FBgn0267978	ap
FBpp0083872	FBgn0039094	CG10184
FBpp0288481	FBgn0032891	Oseg5
FBpp0076098	FBgn0015618	Cdk8
FBpp0080234	FBgn0028868	CG4701
FBpp0293021	FBgn0035112	CG13877
FBpp0289934	FBgn0035112	CG13877
FBpp0085616	FBgn0287774	CG9143
FBpp0089009	FBgn0270926	AsnS
FBpp0077194	FBgn0031579	CG15422
FBpp0073524	FBgn0030433	mRpL49
FBpp0309878	FBgn0030433	mRpL49
FBpp0297946	FBgn0263087	CG43355
FBpp0300457	FBgn0263087	CG43355
FBpp0401489	FBgn0029690	CG6414
FBpp0070594	FBgn0029690	CG6414
FBpp0075149	FBgn0003515	st
FBpp0088102	FBgn0033133	Tsp42Ek
FBpp0296958	FBgn0033133	Tsp42Ek
FBpp0401609	FBgn0040532	CG8369
FBpp0081403	FBgn0040532	CG8369
FBpp0401608	FBgn0040532	CG8369
FBpp0083625	FBgn0038964	Nop56
FBpp0077629	FBgn0031315	CG14341
FBpp0077982	FBgn0037046	CG10581
FBpp0293167	FBgn0011288	Snap25
FBpp0110435	FBgn0011288	Snap25
FBpp0310719	FBgn0037601	Cyp313b1
FBpp0081379	FBgn0037601	Cyp313b1
FBpp0291024	FBgn0086378	Alg-2
FBpp0071076	FBgn0029989	CG15333
FBpp0080350	FBgn0032577	CG13244
FBpp0297196	FBgn0262810	CG43181
FBpp0312523	FBgn0267726	CG46059
FBpp0312524	FBgn0267726	CG46059
FBpp0312525	FBgn0267726	CG46059
FBpp0072418	FBgn0052845	CG32845
FBpp0076326	FBgn0000121	Arr2
FBpp0077588	FBgn0011294	a5
FBpp0082225	FBgn0041711	yellow-e
FBpp0311601	FBgn0040759	CG13177
FBpp0111684	FBgn0040759	CG13177
FBpp0291125	FBgn0010280	Taf4
FBpp0113081	FBgn0010280	Taf4
FBpp0305485	FBgn0010280	Taf4
FBpp0305486	FBgn0010280	Taf4
FBpp0075206	FBgn0010280	Taf4
FBpp0075207	FBgn0010280	Taf4
FBpp0311865	FBgn0010280	Taf4
FBpp0089259	FBgn0010280	Taf4
FBpp0075205	FBgn0010280	Taf4
FBpp0078210	FBgn0037205	BoYb
FBpp0072049	FBgn0034931	CG2812
FBpp0289266	FBgn0259727	CG42381
FBpp0076737	FBgn0035645	CG5592
FBpp0073429	FBgn0030358	Pdzd8
FBpp0304410	FBgn0260430	CG42525
FBpp0290077	FBgn0260430	CG42525
FBpp0086778	FBgn0033861	CG12464
FBpp0289574	FBgn0035171	CG12502
FBpp0428403	FBgn0035171	CG12502
FBpp0308924	FBgn0035171	CG12502
FBpp0293242	FBgn0035171	CG12502
FBpp0084841	FBgn0039690	Gnpnat
FBpp0305954	FBgn0039690	Gnpnat
FBpp0084840	FBgn0039690	Gnpnat
FBpp0305955	FBgn0039690	Gnpnat
FBpp0297241	FBgn0039690	Gnpnat
FBpp0301950	FBgn0039690	Gnpnat
FBpp0303328	FBgn0039690	Gnpnat
FBpp0288877	FBgn0029726	CG15471
FBpp0288876	FBgn0029726	CG15471
FBpp0083245	FBgn0038771	CG4390
FBpp0083246	FBgn0038771	CG4390
FBpp0079648	FBgn0011703	RnrL
FBpp0077490	FBgn0031378	CG15362
FBpp0082802	FBgn0038452	Ccdc114
FBpp0081852	FBgn0040255	Ugt35E2
FBpp0307468	FBgn0032588	CG5968
FBpp0080429	FBgn0032588	CG5968
FBpp0291736	FBgn0085274	CG34245
FBpp0307120	FBgn0030897	Frq1
FBpp0074319	FBgn0030897	Frq1
FBpp0307121	FBgn0030897	Frq1
FBpp0099625	FBgn0030897	Frq1
FBpp0086262	FBgn0024319	Nach
FBpp0401613	FBgn0024319	Nach
FBpp0401612	FBgn0024319	Nach
FBpp0293434	FBgn0262568	CG43108
FBpp0081810	FBgn0037852	Tpc1
FBpp0081809	FBgn0037852	Tpc1
FBpp0082713	FBgn0020407	asun
FBpp0086516	FBgn0286813	SRPK
FBpp0086515	FBgn0286813	SRPK
FBpp0086517	FBgn0286813	SRPK
FBpp0303478	FBgn0286813	SRPK
FBpp0428157	FBgn0286813	SRPK
FBpp0289248	FBgn0259718	CG42372
FBpp0309037	FBgn0259718	CG42372
FBpp0311142	FBgn0052783	Gem4c
FBpp0312569	FBgn0267905	CG46193
FBpp0304872	FBgn0030053	CG12081
FBpp0071164	FBgn0030053	CG12081
FBpp0084759	FBgn0014427	CG11899
FBpp0078800	FBgn0031732	CG11149
FBpp0289920	FBgn0031732	CG11149
FBpp0289919	FBgn0031732	CG11149
FBpp0078799	FBgn0031732	CG11149
FBpp0304814	FBgn0031732	CG11149
FBpp0110417	FBgn0002566	lt
FBpp0305699	FBgn0002566	lt
FBpp0310509	FBgn0002566	lt
FBpp0110415	FBgn0002566	lt
FBpp0086530	FBgn0001187	Hex-C
FBpp0076749	FBgn0035665	Jon65Aiii
FBpp0428264	FBgn0035594	CG4597
FBpp0076294	FBgn0052029	Cpr66D
FBpp0077735	FBgn0021874	Nle
FBpp0078591	FBgn0261434	hkb
FBpp0084689	FBgn0026400	Noa36
FBpp0305832	FBgn0039909	ND-49
FBpp0088174	FBgn0039909	ND-49
FBpp0100080	FBgn0038570	Prx5
FBpp0100079	FBgn0038570	Prx5
FBpp0309980	FBgn0029915	CG14434
FBpp0311823	FBgn0029915	CG14434
FBpp0070999	FBgn0029915	CG14434
FBpp0078842	FBgn0031779	CG9175
FBpp0078843	FBgn0031779	CG9175
FBpp0112023	FBgn0086408	stl
FBpp0301591	FBgn0086408	stl
FBpp0292120	FBgn0261630	CG42713
FBpp0309225	FBgn0261630	CG42713
FBpp0072744	FBgn0002183	dre4
FBpp0072743	FBgn0002183	dre4
FBpp0077532	FBgn0040718	CG15353
FBpp0073018	FBgn0041147	ida
FBpp0086280	FBgn0034103	prim
FBpp0071877	FBgn0050192	CG30192
FBpp0076656	FBgn0052392	Rsph3
FBpp0076657	FBgn0052392	Rsph3
FBpp0087738	FBgn0033357	Tom7
FBpp0308412	FBgn0033357	Tom7
FBpp0085631	FBgn0034486	CG13869
FBpp0078593	FBgn0037236	Skp2
FBpp0311072	FBgn0037236	Skp2
FBpp0076500	FBgn0023076	Clk
FBpp0306709	FBgn0023076	Clk
FBpp0099480	FBgn0023076	Clk
FBpp0099478	FBgn0023076	Clk
FBpp0306710	FBgn0023076	Clk
FBpp0297617	FBgn0031100	CG1504
FBpp0307045	FBgn0031100	CG1504
FBpp0307046	FBgn0031100	CG1504
FBpp0307044	FBgn0031100	CG1504
FBpp0083381	FBgn0044809	TotZ
FBpp0073797	FBgn0030592	CG9514
FBpp0080524	FBgn0032629	beat-IIIc
FBpp0080525	FBgn0032629	beat-IIIc
FBpp0084800	FBgn0039665	CG2310
FBpp0084799	FBgn0039665	CG2310
FBpp0081580	FBgn0003334	Scm
FBpp0297150	FBgn0003334	Scm
FBpp0071426	FBgn0030228	BTBD9
FBpp0306532	FBgn0030228	BTBD9
FBpp0075628	FBgn0266709	Zmynd10
FBpp0306446	FBgn0039663	CG2321
FBpp0084802	FBgn0039663	CG2321
FBpp0271746	FBgn0034403	CG18190
FBpp0292077	FBgn0001139	gro
FBpp0308932	FBgn0001139	gro
FBpp0084338	FBgn0001139	gro
FBpp0307986	FBgn0001139	gro
FBpp0084337	FBgn0001139	gro
FBpp0084336	FBgn0001139	gro
FBpp0084339	FBgn0001139	gro
FBpp0293584	FBgn0001139	gro
FBpp0089115	FBgn0001139	gro
FBpp0292078	FBgn0001139	gro
FBpp0083195	FBgn0038722	Nup58
FBpp0079964	FBgn0032436	CG5418
FBpp0080645	FBgn0032698	CG10336
FBpp0271702	FBgn0032698	CG10336
FBpp0085180	FBgn0039860	CG1792
FBpp0084227	FBgn0039324	CG10553
FBpp0077999	FBgn0052436	CG32436
FBpp0091069	FBgn0053823	His2A:CG33823
FBpp0302716	FBgn0262899	CG43254
FBpp0297419	FBgn0262899	CG43254
FBpp0112138	FBgn0038079	NijC
FBpp0112140	FBgn0038079	NijC
FBpp0112139	FBgn0038079	NijC
FBpp0112992	FBgn0038079	NijC
FBpp0112993	FBgn0038079	NijC
FBpp0112991	FBgn0038079	NijC
FBpp0312330	FBgn0031803	ppk14
FBpp0090986	FBgn0053643	CG33643
FBpp0072573	FBgn0029514	CG9166
FBpp0301845	FBgn0029514	CG9166
FBpp0090987	FBgn0053644	CG33644
FBpp0070966	FBgn0027108	Inx2
FBpp0291074	FBgn0027108	Inx2
FBpp0304593	FBgn0027108	Inx2
FBpp0070965	FBgn0027108	Inx2
FBpp0305005	FBgn0037127	CG14566
FBpp0078107	FBgn0037127	CG14566
FBpp0423051	FBgn0032382	Mal-B2
FBpp0423050	FBgn0032382	Mal-B2
FBpp0079860	FBgn0032382	Mal-B2
FBpp0087936	FBgn0033247	Nup44A
FBpp0087937	FBgn0033247	Nup44A
FBpp0087938	FBgn0033247	Nup44A
FBpp0070644	FBgn0029710	CG3568
FBpp0080386	FBgn0001992	Cyp303a1
FBpp0310367	FBgn0001992	Cyp303a1
FBpp0072860	FBgn0035393	CG16753
FBpp0071399	FBgn0030196	Psf3
FBpp0305498	FBgn0030196	Psf3
FBpp0312067	FBgn0030196	Psf3
FBpp0113008	FBgn0042101	CG18744
FBpp0428492	FBgn0032704	Jwa
FBpp0083927	FBgn0039147	CG10694
FBpp0071730	FBgn0034721	CG11298
FBpp0298023	FBgn0027621	Pfrx
FBpp0074484	FBgn0027621	Pfrx
FBpp0074486	FBgn0027621	Pfrx
FBpp0308527	FBgn0027621	Pfrx
FBpp0298022	FBgn0027621	Pfrx
FBpp0074489	FBgn0027621	Pfrx
FBpp0074487	FBgn0027621	Pfrx
FBpp0298021	FBgn0027621	Pfrx
FBpp0074488	FBgn0027621	Pfrx
FBpp0308526	FBgn0027621	Pfrx
FBpp0074482	FBgn0027621	Pfrx
FBpp0074485	FBgn0027621	Pfrx
FBpp0074483	FBgn0027621	Pfrx
FBpp0076867	FBgn0035593	Yod1
FBpp0304189	FBgn0035593	Yod1
FBpp0303184	FBgn0035593	Yod1
FBpp0422972	FBgn0003321	sbr
FBpp0422971	FBgn0003321	sbr
FBpp0073267	FBgn0003321	sbr
FBpp0075304	FBgn0004052	Z600
FBpp0079369	FBgn0032095	Toll-4
FBpp0082425	FBgn0038250	CG3505
FBpp0074237	FBgn0000617	Taf9
FBpp0077749	FBgn0031253	CG11885
FBpp0081437	FBgn0037643	ScsbetaA
FBpp0291000	FBgn0037643	ScsbetaA
FBpp0306436	FBgn0037643	ScsbetaA
FBpp0291001	FBgn0037643	ScsbetaA
FBpp0312600	FBgn0037643	ScsbetaA
FBpp0312599	FBgn0037643	ScsbetaA
FBpp0112118	FBgn0037643	ScsbetaA
FBpp0306437	FBgn0037643	ScsbetaA
FBpp0307806	FBgn0040496	CG17104
FBpp0311163	FBgn0040496	CG17104
FBpp0079694	FBgn0040496	CG17104
FBpp0073270	FBgn0285926	Imp
FBpp0293680	FBgn0285926	Imp
FBpp0290623	FBgn0285926	Imp
FBpp0073272	FBgn0285926	Imp
FBpp0073271	FBgn0285926	Imp
FBpp0073269	FBgn0285926	Imp
FBpp0073275	FBgn0285926	Imp
FBpp0073273	FBgn0285926	Imp
FBpp0293679	FBgn0285926	Imp
FBpp0073276	FBgn0285926	Imp
FBpp0312047	FBgn0285926	Imp
FBpp0073274	FBgn0285926	Imp
FBpp0086272	FBgn0285943	knon
FBpp0084396	FBgn0023178	Pdf
FBpp0087354	FBgn0033518	Prx6c
FBpp0083565	FBgn0027575	GABA-B-R2
FBpp0083566	FBgn0027575	GABA-B-R2
FBpp0308298	FBgn0027575	GABA-B-R2
FBpp0083302	FBgn0038795	Tmlh
FBpp0072234	FBgn0035047	Pof
FBpp0297610	FBgn0035047	Pof
FBpp0072235	FBgn0035047	Pof
FBpp0310724	FBgn0012344	Dh44
FBpp0081558	FBgn0012344	Dh44
FBpp0074588	FBgn0005198	gig
FBpp0304936	FBgn0005198	gig
FBpp0091027	FBgn0053764	CG33764
FBpp0083225	FBgn0038737	Mrm2
FBpp0083710	FBgn0039024	Nepl15
FBpp0072200	FBgn0035005	CG3483
FBpp0303803	FBgn0026088	CG14818
FBpp0070348	FBgn0026088	CG14818
FBpp0083627	FBgn0038958	CG13857
FBpp0083647	FBgn0038972	CG7054
FBpp0091144	FBgn0053899	His4:CG33899
FBpp0086590	FBgn0033972	Ciao1
FBpp0077966	FBgn0037059	CG10510
FBpp0073919	FBgn0030700	CG15914
FBpp0306534	FBgn0004854	B-H2
FBpp0074203	FBgn0004854	B-H2
FBpp0292890	FBgn0040388	boi
FBpp0070441	FBgn0040388	boi
FBpp0306904	FBgn0040388	boi
FBpp0292889	FBgn0040388	boi
FBpp0070442	FBgn0040388	boi
FBpp0085889	FBgn0000566	Cth
FBpp0311547	FBgn0000566	Cth
FBpp0289895	FBgn0053516	dpr3
FBpp0306836	FBgn0053516	dpr3
FBpp0306835	FBgn0053516	dpr3
FBpp0081659	FBgn0086359	Invadolysin
FBpp0077211	FBgn0051776	CG31776
FBpp0083818	FBgn0039081	Irk2
FBpp0308685	FBgn0039081	Irk2
FBpp0291073	FBgn0039081	Irk2
FBpp0083817	FBgn0039081	Irk2
FBpp0079007	FBgn0042189	CG17376
FBpp0310555	FBgn0042189	CG17376
FBpp0079008	FBgn0042189	CG17376
FBpp0309388	FBgn0262481	CG43071
FBpp0297898	FBgn0262481	CG43071
FBpp0078274	FBgn0037374	jagn
FBpp0078273	FBgn0037374	jagn
FBpp0075316	FBgn0036512	Ufsp2
FBpp0304376	FBgn0001258	Ldh
FBpp0304375	FBgn0001258	Ldh
FBpp0076716	FBgn0001258	Ldh
FBpp0304377	FBgn0001258	Ldh
FBpp0112182	FBgn0039026	CG7029
FBpp0310701	FBgn0039026	CG7029
FBpp0301740	FBgn0039026	CG7029
FBpp0112183	FBgn0039026	CG7029
FBpp0301741	FBgn0039026	CG7029
FBpp0083705	FBgn0039026	CG7029
FBpp0085364	FBgn0033051	Strica
FBpp0307275	FBgn0033051	Strica
FBpp0303126	FBgn0036850	Gem2
FBpp0074799	FBgn0036850	Gem2
FBpp0113017	FBgn0052036	CG32036
FBpp0091161	FBgn0053922	CG33922
FBpp0073266	FBgn0030241	feo
FBpp0082833	FBgn0266053	Patr-1
FBpp0308299	FBgn0266053	Patr-1
FBpp0423126	FBgn0033058	CCHa2-R
FBpp0290901	FBgn0033058	CCHa2-R
FBpp0085328	FBgn0033058	CCHa2-R
FBpp0288678	FBgn0051759	CG31759
FBpp0288679	FBgn0051759	CG31759
FBpp0081911	FBgn0037937	Fer3
FBpp0078858	FBgn0001170	H2.0
FBpp0086384	FBgn0262166	caly
FBpp0086383	FBgn0262166	caly
FBpp0074085	FBgn0030744	CG9992
FBpp0074084	FBgn0030744	CG9992
FBpp0074082	FBgn0030744	CG9992
FBpp0074083	FBgn0030744	CG9992
FBpp0074081	FBgn0030744	CG9992
FBpp0076634	FBgn0035742	Acbp4
FBpp0083936	FBgn0039158	TBC1d7
FBpp0428409	FBgn0261244	inaE
FBpp0309252	FBgn0261244	inaE
FBpp0073657	FBgn0261244	inaE
FBpp0288742	FBgn0261244	inaE
FBpp0073656	FBgn0261244	inaE
FBpp0288741	FBgn0261244	inaE
FBpp0309251	FBgn0261244	inaE
FBpp0304265	FBgn0002593	RpLP1
FBpp0077716	FBgn0002593	RpLP1
FBpp0300425	FBgn0030997	CG7990
FBpp0311341	FBgn0030997	CG7990
FBpp0074464	FBgn0030997	CG7990
FBpp0289140	FBgn0259241	vex
FBpp0289139	FBgn0259241	vex
FBpp0310594	FBgn0266377	Pde8
FBpp0428314	FBgn0266377	Pde8
FBpp0310595	FBgn0266377	Pde8
FBpp0310592	FBgn0266377	Pde8
FBpp0428313	FBgn0266377	Pde8
FBpp0310589	FBgn0266377	Pde8
FBpp0310596	FBgn0266377	Pde8
FBpp0310588	FBgn0266377	Pde8
FBpp0310591	FBgn0266377	Pde8
FBpp0310593	FBgn0266377	Pde8
FBpp0310590	FBgn0266377	Pde8
FBpp0428315	FBgn0266377	Pde8
FBpp0084648	FBgn0039576	UQCR-14L
FBpp0303716	FBgn0264260	CG43760
FBpp0090972	FBgn0261292	CheB53a
FBpp0077449	FBgn0031424	VGlut
FBpp0297921	FBgn0031424	VGlut
FBpp0080494	FBgn0027779	VhaSFD
FBpp0080495	FBgn0027779	VhaSFD
FBpp0080496	FBgn0027779	VhaSFD
FBpp0307142	FBgn0027779	VhaSFD
FBpp0075004	FBgn0036712	brv2
FBpp0304230	FBgn0036712	brv2
FBpp0070144	FBgn0029532	CG13361
FBpp0110421	FBgn0064225	RpL5
FBpp0304879	FBgn0064225	RpL5
FBpp0311121	FBgn0064225	RpL5
FBpp0110424	FBgn0064225	RpL5
FBpp0300978	FBgn0035578	CG13707
FBpp0297711	FBgn0035578	CG13707
FBpp0300979	FBgn0035578	CG13707
FBpp0271908	FBgn0029587	CG14797
FBpp0300639	FBgn0029587	CG14797
FBpp0309016	FBgn0033999	CG8093
